path|original_file|language|is_original_language|duration|training_data|model_name|architecture|transcript|reference_speaker|speaker_similarity
./fake/en/VoXtream2/rinkitink_baum_06_64kb_f000119.wav|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_06_64kb_f000119.wav|en|True|3.600|unknown|VoXtream2|VoXtream|Do you remember the story of the bear that hired out for a nursemaid?|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_16_f000154.wav|0.6005
./fake/en/VoXtream2/pink_fairy_book_30_f000085.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_30_f000085.wav|en|True|5.200|unknown|VoXtream2|VoXtream|When the witch came to the forest she could not get through it until she went home and brought her axe to cut a path.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_39_f000123.wav|0.7786
./fake/en/VoXtream2/rinkitink_baum_18_64kb_f000076.wav|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_18_64kb_f000076.wav|en|True|3.600|unknown|VoXtream2|VoXtream|and live in many thousands of my underground caverns.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_18_f000045.wav|0.5103
./fake/en/VoXtream2/the_sea_fairies_18_f000051.wav|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_18_f000051.wav|en|True|5.120|unknown|VoXtream2|VoXtream|So swim ahead, and we'll wiggle the same way you do, and try to wiggle out of our troubles.|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_12_f000046.wav|0.7779
./fake/en/VoXtream2/jane_eyre_28_f000172.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_28_f000172.wav|en|True|6.160|unknown|VoXtream2|VoXtream|The girl emptied the stiffened mould into my hand, and I devoured it ravenously.|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_18_f000060.wav|0.4673
./fake/en/VoXtream2/poisoned_pen_12_f000018.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_12_f000018.wav|en|True|10.880|unknown|VoXtream2|VoXtream|Huge systems of card indexes, loose leaf devices, laboursaving appliances for getting out a vast mass of campaign literature in a hurry, in short a perfect system,|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_49_f000016.wav|0.8017
./fake/en/VoXtream2/wives_and_daughters_03_f000037.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_03_f000037.wav|en|True|8.560|unknown|VoXtream2|VoXtream|The popularity of this world is as transient as its glory, as Mister Hall found out before the first year of his partnership was over.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_37_f000061.wav|0.7527
./fake/en/VoXtream2/northandsouth_25_f000122.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_25_f000122.wav|en|True|4.400|unknown|VoXtream2|VoXtream|Do they give you a feeling of perfect repose when you lie down upon them|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_10_f000218.wav|0.6953
./fake/en/VoXtream2/wives_and_daughters_12_f000049.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_12_f000049.wav|en|True|5.920|unknown|VoXtream2|VoXtream|while the perhaps necessary separation of mother and child had lessened the amount of affection the former had to bestow.|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_12_f000216.wav|0.0603
./fake/en/VoXtream2/jane_eyre_34_f000151.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_34_f000151.wav|en|True|6.240|unknown|VoXtream2|VoXtream|His sisters looked at each other and at me we all three looked at him he was serene as glass.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_01_f000148.wav|0.8039
./fake/en/VoXtream2/wives_and_daughters_25_f000158.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_25_f000158.wav|en|True|6.720|unknown|VoXtream2|VoXtream|Don't trouble yourself with trying to interpret a French girl's meaning, but help me on with my frock, there's a dear one.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_44_f000111.wav|0.7542
./fake/en/VoXtream2/poisoned_pen_01_f000214.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_01_f000214.wav|en|True|11.520|unknown|VoXtream2|VoXtream|For this purpose he was engaged in conversation with one of his own clerks when the lawyer was due to appear. Kimmel appeared to act confused, as if he had been caught napping.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_05_f000210.wav|0.6888
./fake/en/VoXtream2/wives_and_daughters_08_f000141.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_08_f000141.wav|en|True|5.600|unknown|VoXtream2|VoXtream|Her father rode over pretty frequently sometimes there were long unaccountable absences, it was true|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_18_f000049.wav|0.2705
./fake/en/VoXtream2/jane_eyre_17_f000002.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_17_f000002.wav|en|True|2.720|unknown|VoXtream2|VoXtream|Recording by Elisabeth Klett.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_34_f000282.wav|0.1838
./fake/en/VoXtream2/northandsouth_46_f000061.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_46_f000061.wav|en|True|6.880|unknown|VoXtream2|VoXtream|Its only this very morning I plunged some freshgathered roses head downward in the waterjug, for, thought I,|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_18_baum_64kb_f000019.wav|0.8188
./fake/en/VoXtream2/midnight_passenger_03_f000087.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_03_f000087.wav|en|True|3.760|unknown|VoXtream2|VoXtream|Mister Somers has the deposits all ready, now, sir.|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_07_f000239.wav|0.6741
./fake/en/VoXtream2/jane_eyre_29_f000100.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_29_f000100.wav|en|True|2.800|unknown|VoXtream2|VoXtream|You look a raight down dacent little crater.|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_15_f000054.wav|0.3743
./fake/en/VoXtream2/northandsouth_48_f000066.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_48_f000066.wav|en|True|6.640|unknown|VoXtream2|VoXtream|mister Bell did not make his appearance even on the day to which he had for a second time deferred his visit.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_30_f000190.wav|0.7562
./fake/en/VoXtream2/dorothy_and_wizard_oz_14_f000046.wav|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_14_f000046.wav|en|True|8.560|unknown|VoXtream2|VoXtream|Then you can do a few wizzes and get us out of this hole, declared the tiny one, with much confidence.|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_03_64kb_f000043.wav|0.8142
./fake/en/VoXtream2/wives_and_daughters_44_f000186.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_44_f000186.wav|en|True|5.520|unknown|VoXtream2|VoXtream|I'll leave Hollingford and never come back again, if ever your father hears of this affair there!|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_35_f000205.wav|0.7488
./fake/en/VoXtream2/jane_eyre_32_f000096.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_32_f000096.wav|en|True|4.000|unknown|VoXtream2|VoXtream|He said it was a very old name in that neighbourhood|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_03_f000105.wav|0.6500
./fake/en/VoXtream2/piratesofersatz_01_leinster_64kb_f000024.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_01_leinster_64kb_f000024.wav|en|True|9.280|unknown|VoXtream2|VoXtream|They made a tremendous crash in doing it, but they were in great haste. The noise waked Hoddan, and he blinked his eyes open.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_35_f000209.wav|0.6556
./fake/en/VoXtream2/wives_and_daughters_56_f000094.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_56_f000094.wav|en|True|6.160|unknown|VoXtream2|VoXtream|Now I won't have you classing Roger Hamley and Mister Preston together in the same sentence.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_21_f000145.wav|-0.0709
./fake/en/VoXtream2/midnight_passenger_11_f000197.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_11_f000197.wav|en|True|13.920|unknown|VoXtream2|VoXtream|And you are lying to me now. You know and I know that Randall Clayton was no thief. I know, in my heart, and all men now believe, that he was murdered.|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_03_f000340.wav|0.7098
./fake/en/VoXtream2/wives_and_daughters_01_f000118.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_01_f000118.wav|en|True|6.080|unknown|VoXtream2|VoXtream|Ah! yes very pretty I daresay, only I am no botanist.|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_03_f000169.wav|0.7936
./fake/en/VoXtream2/jane_eyre_25_f000046.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_25_f000046.wav|en|True|8.880|unknown|VoXtream2|VoXtream|her disk was bloodred and half overcast she seemed to throw on me one bewildered, dreary glance, and buried herself again instantly in the deep drift of cloud.|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_13_f000102.wav|0.8345
./fake/en/VoXtream2/rinkitink_baum_08_64kb_f000066.wav|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_08_64kb_f000066.wav|en|True|9.840|unknown|VoXtream2|VoXtream|I did not know what it was that I threw, and I was too sleepy to care but probably it was your shoe, since it is now missing.|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_04_f000288.wav|0.8186
./fake/en/VoXtream2/northandsouth_37_f000149.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_37_f000149.wav|en|True|3.360|unknown|VoXtream2|VoXtream|What would be peace to them would be eternal fretting to you.|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_10_f000322.wav|0.3216
./fake/en/VoXtream2/midnight_passenger_07_f000254.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_07_f000254.wav|en|True|2.960|unknown|VoXtream2|VoXtream|He instinctively gripped his revolver.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_37_f000007.wav|0.5335
./fake/en/VoXtream2/northandsouth_30_f000047.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_30_f000047.wav|en|True|2.240|unknown|VoXtream2|VoXtream|Call her Margaret! gasped  Missis Hale.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_24_f000009.wav|0.1134
./fake/en/VoXtream2/jane_eyre_02_f000115.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_02_f000115.wav|en|True|2.240|unknown|VoXtream2|VoXtream|bending over me with strange pity.|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_08_f000058.wav|0.4067
./fake/en/VoXtream2/northandsouth_37_f000058.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_37_f000058.wav|en|True|7.600|unknown|VoXtream2|VoXtream|but even any fall in Fredericks opinion was as nothing to the shame, the shrinking shame she felt at the thought of meeting mister Thornton again.|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_03_f000022.wav|0.5817
./fake/en/VoXtream2/hunters_space_04_f000081.wav|en_US/by_book/male/elliot_miller/hunters_space/wavs/hunters_space_04_f000081.wav|en|True|11.360|unknown|VoXtream2|VoXtream|The rocks fell just a few feet short of the fleeing, sputtering boat. The huge wave that followed the settling of thousands of tons of stone into the water swiftly picked them up and hurled them through one of the gaps in the seawall.|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_01_f000141.wav|0.6992
./fake/en/VoXtream2/poisoned_pen_06_f000173.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_06_f000173.wav|en|True|3.520|unknown|VoXtream2|VoXtream|We spent about half an hour in the airlock, I should judge.|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_15_f000105.wav|0.5114
./fake/en/VoXtream2/rinkitink_baum_02_64kb_f000036.wav|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_02_64kb_f000036.wav|en|True|3.760|unknown|VoXtream2|VoXtream|Ran away! exclaimed King Kitticut in surprise.|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_14_f000273.wav|0.5349
./fake/en/VoXtream2/pink_fairy_book_26_f000043.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_26_f000043.wav|en|True|10.640|unknown|VoXtream2|VoXtream|But he answered, I cannot become your husband yet, for I have still far to travel. But wait for me seven years and seven months.|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_40_f000141.wav|0.7264
./fake/en/VoXtream2/poisoned_pen_09_f000088.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_09_f000088.wav|en|True|5.680|unknown|VoXtream2|VoXtream|And Madame de Nevers's maid? What has become of her? asked Kennedy eagerly.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_17_f000115.wav|0.6809
./fake/en/VoXtream2/hunters_space_03_f000082.wav|en_US/by_book/male/elliot_miller/hunters_space/wavs/hunters_space_03_f000082.wav|en|True|9.920|unknown|VoXtream2|VoXtream|Grim Hagen took his choice of our treasures. He stole our princess, and he killed millions. We are going after him, even if he drives to the edge of space.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_47_f000091.wav|0.8211
./fake/en/VoXtream2/silent_bullet_11_f000253.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_11_f000253.wav|en|True|5.040|unknown|VoXtream2|VoXtream|and already had a copy of Il Progresso in which he had hidden the money between the sheets.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_37_f000012.wav|0.6893
./fake/en/VoXtream2/the_master_key_03_f000067.wav|en_US/by_book/female/judy_bieber/the_master_key/wavs/the_master_key_03_f000067.wav|en|True|2.720|unknown|VoXtream2|VoXtream|Attraction of gravitation, said Rob, promptly.|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_01_f000112.wav|-0.0803
./fake/en/VoXtream2/poisoned_pen_02_f000207.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_02_f000207.wav|en|True|12.800|unknown|VoXtream2|VoXtream|I saw Delarue after the performance last night, went on Kennedy inexorably. I was not seen, but I saw, and he was with  She was pacing the room now in unsuppressed excitement.|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_08_leinster_64kb_f000153.wav|0.6844
./fake/en/VoXtream2/midnight_passenger_13_f000185.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_13_f000185.wav|en|True|5.200|unknown|VoXtream2|VoXtream|The other woman is innocent of the murder, and was only a handsome stoolpigeon!|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_03_f000264.wav|0.6700
./fake/en/VoXtream2/hunters_space_11_f000115.wav|en_US/by_book/male/elliot_miller/hunters_space/wavs/hunters_space_11_f000115.wav|en|True|9.200|unknown|VoXtream2|VoXtream|Odin felt his muscles harden as though a hundred charleyhorses had struck him at once. He froze, and out of the corner of his eye he saw Gunnar standing like a statue,|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_59_f000013.wav|0.3339
./fake/en/VoXtream2/pink_fairy_book_19_f000066.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_19_f000066.wav|en|True|6.720|unknown|VoXtream2|VoXtream|So he raged and swore, but it did him no good. The fact remained that he had killed his wife and could not bring her back again.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_08_f000002.wav|0.1129
./fake/en/VoXtream2/northandsouth_51_f000093.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_51_f000093.wav|en|True|11.200|unknown|VoXtream2|VoXtream|Yet, even with all these drawbacks, I felt that I was on the right path, and that, starting from a kind of friendship with one, I was becoming acquainted with many.|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_13_f000068.wav|0.6753
./fake/en/VoXtream2/poisoned_pen_03_f000118.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_03_f000118.wav|en|True|3.120|unknown|VoXtream2|VoXtream|and apparently debating with himself what to do with it.|en_US/by_book/female/judy_bieber/the_master_key/wavs/the_master_key_17_f000032.wav|0.4817
./fake/en/VoXtream2/silent_bullet_10_f000176.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_10_f000176.wav|en|True|5.280|unknown|VoXtream2|VoXtream|I heard the wireless operator cursing the way his receiver was acting.|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_03_f000086.wav|0.7385
./fake/en/VoXtream2/jane_eyre_16_f000114.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_16_f000114.wav|en|True|8.320|unknown|VoXtream2|VoXtream|Thither I repaired, glad at least to go downstairs for that brought me, I imagined, nearer to Mister Rochester's presence.|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_14_f000180.wav|0.7733
./fake/en/VoXtream2/wives_and_daughters_54_f000215.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_54_f000215.wav|en|True|9.360|unknown|VoXtream2|VoXtream|She listened, too, with the semblance, if not the reality, of unwearied interest, to Molly's continual recurrence to all the time of distress and sorrow at Hamley Hall,|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_26_f000233.wav|0.7375
./fake/en/VoXtream2/wives_and_daughters_43_f000181.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_43_f000181.wav|en|True|2.640|unknown|VoXtream2|VoXtream|And yet he thinks he loves you!|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_14_f000026.wav|0.2224
./fake/en/VoXtream2/northandsouth_22_f000055.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_22_f000055.wav|en|True|2.480|unknown|VoXtream2|VoXtream|But it is not themit is me they want.|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_04_f000261.wav|0.3642
./fake/en/VoXtream2/ozma_of_oz_08_f000035.wav|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_08_f000035.wav|en|True|7.760|unknown|VoXtream2|VoXtream|But the Lion is not really cowardly, said Dorothy. I have seen him act as bravely as can be.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_49_f000042.wav|0.5069
./fake/en/VoXtream2/jane_eyre_32_f000093.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_32_f000093.wav|en|True|4.960|unknown|VoXtream2|VoXtream|Indeed, cried Rosamond, she is clever enough to be a governess in a high family, papa.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_41_f000062.wav|0.5108
./fake/en/VoXtream2/northandsouth_04_f000047.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_04_f000047.wav|en|True|8.560|unknown|VoXtream2|VoXtream|Margaret had imagined nothing less than that some of the preferments which her mother so much desired had befallen her father at lastsomething that would force him to leave beautiful,|en_US/by_book/female/judy_bieber/the_master_key/wavs/the_master_key_20_f000011.wav|0.0252
./fake/en/VoXtream2/wives_and_daughters_44_f000103.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_44_f000103.wav|en|True|5.600|unknown|VoXtream2|VoXtream|She did like me once, and made promises which she will find it requires the consent of two people to break.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_07_f000143.wav|0.0022
./fake/en/VoXtream2/jane_eyre_17_f000233.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_17_f000233.wav|en|True|7.120|unknown|VoXtream2|VoXtream|As far as person went, she answered point for point, both to my picture and Missis Fairfax's description.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_45_f000059.wav|0.7592
./fake/en/VoXtream2/skyisland_18_baum_64kb_f000042.wav|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_18_baum_64kb_f000042.wav|en|True|10.960|unknown|VoXtream2|VoXtream|So the question is, what's to be done? We ought to get home, observed the boy. Our folks will worry about us, and Earth's the best place to live, after all.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_17_f000152.wav|0.7564
./fake/en/VoXtream2/the_sea_fairies_14_f000012.wav|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_14_f000012.wav|en|True|6.080|unknown|VoXtream2|VoXtream|Beside a pretty dressing table hung a bell cord with a tassel at the end.|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_11_f000006.wav|0.6430
./fake/en/VoXtream2/wives_and_daughters_31_f000040.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_31_f000040.wav|en|True|10.240|unknown|VoXtream2|VoXtream|He was even unrefined enough to speak of these invitations to his intimate friends aforesaid as those old women's worrying, but, of course, they never heard of this.|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_15_f000057.wav|0.7826
./fake/en/VoXtream2/emerald_city_of_oz_01_f000028.wav|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_01_f000028.wav|en|True|2.160|unknown|VoXtream2|VoXtream|You are a fool! he exclaimed.|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_07_f000352.wav|0.1240
./fake/en/VoXtream2/hunters_space_13_f000035.wav|en_US/by_book/male/elliot_miller/hunters_space/wavs/hunters_space_13_f000035.wav|en|True|11.760|unknown|VoXtream2|VoXtream|Nothing was still. The forges of space were whitehot. As they sped toward this sun, they passed two planets, perilously close together, pelting each other with splashing gobs and spears of flame and slag.|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_06_f000060.wav|0.7105
./fake/en/VoXtream2/skyisland_08_baum_64kb_f000047.wav|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_08_baum_64kb_f000047.wav|en|True|9.680|unknown|VoXtream2|VoXtream|Perhaps if GhipGhisizzle, who was their favorite, had not been present, they would have mobbed our friends with vicious illwill and might have seriously injured them.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_48_f000052.wav|0.4160
./fake/en/VoXtream2/wives_and_daughters_38_f000026.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_38_f000026.wav|en|True|4.400|unknown|VoXtream2|VoXtream|These changes in humour and disposition, here described all at once,|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_13_f000131.wav|0.7451
./fake/en/VoXtream2/emerald_city_of_oz_03_f000046.wav|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_03_f000046.wav|en|True|9.840|unknown|VoXtream2|VoXtream|When the first loving kisses and embraces had been exchanged, the fair Ruler inquired What is the matter, dear? I know something unpleasant has happened to you,|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_11_f000213.wav|0.0780
./fake/en/VoXtream2/silent_bullet_10_f000087.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_10_f000087.wav|en|True|8.960|unknown|VoXtream2|VoXtream|The fresh air of the morning came with a stinging rush to my face. Below I could see the earth sweeping past as if it were a movingpicture film.|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_10_f000082.wav|0.8179
./fake/en/VoXtream2/poisoned_pen_07_f000326.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_07_f000326.wav|en|True|7.040|unknown|VoXtream2|VoXtream|Just as the door opened he managed to slip the brush into his pocket and appear interested in the mystic symbols on the wall opposite.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_40_f000043.wav|0.7229
./fake/en/VoXtream2/poisoned_pen_07_f000202.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_07_f000202.wav|en|True|7.120|unknown|VoXtream2|VoXtream|Sure enough, he addressed us solemnly by name and proceeded directly to tell us why we had come.|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_16_f000074.wav|0.2122
./fake/en/VoXtream2/wives_and_daughters_33_f000099.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_33_f000099.wav|en|True|5.200|unknown|VoXtream2|VoXtream|I'm not going to take offence, said Mister Gibson, but let us understand each other clearly.|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_10_f000057.wav|0.7843
./fake/en/VoXtream2/piratesofersatz_08_leinster_64kb_f000163.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_08_leinster_64kb_f000163.wav|en|True|7.360|unknown|VoXtream2|VoXtream|But a switch cut out certain elements of the Lawlor unit and cut in those others which made the modified driveunit into a ball lightning projector.|en_US/by_book/male/elliot_miller/hunters_space/wavs/hunters_space_05_f000114.wav|0.6098
./fake/en/VoXtream2/the_master_key_15_f000003.wav|en_US/by_book/female/judy_bieber/the_master_key/wavs/the_master_key_15_f000003.wav|en|True|14.400|unknown|VoXtream2|VoXtream|Our young adventurer never experienced a more grateful feeling of relief and security than when he found himself once more high in the air, alone, and in undisputed possession of the electrical devices bestowed upon him by the Demon.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_42_f000178.wav|0.8354
./fake/en/VoXtream2/jane_eyre_22_f000122.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_22_f000122.wav|en|True|4.000|unknown|VoXtream2|VoXtream|Leah smiled, and even Sophie bid me bon soir with glee.|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_26_f000122.wav|0.5755
./fake/en/VoXtream2/midnight_passenger_03_f000204.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_03_f000204.wav|en|True|9.360|unknown|VoXtream2|VoXtream|To him alone was entrusted the traffic in slops and the flimsy produce of the soda fountain, to him the drudgery of the illicit Sunday liquor trade,|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_11_baum_64kb_f000042.wav|0.8029
./fake/en/VoXtream2/midnight_passenger_10_f000122.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_10_f000122.wav|en|True|5.840|unknown|VoXtream2|VoXtream|Punish Hugh, follow up and defeat Ferris, and win my birthright for Francine Delacroix.|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_23_f000039.wav|0.1806
